0.1,5.3269,0,0,0
0.2,5.0734,0,0,0
0.3,4.9877,0,0,0
0.4,4.9819,0,0,0
0.5,5.1233,0,0,0
0,0,0,0,0
1.1564,1.1928,1.2386,1.2809,1.3517
0.1281,0.2097,0.3116,0.428,0.5782
0.206,0.269,0.3346,0.3895,0.4708
1.8376,1.5699,1.3686,1.207,1.0659
0.0785,0.1335,0.2156,0.3194,0.4591
0.0709,0.1118,0.1472,0.1752,0.1976
0.9365,0.7195,0.5565,0.4201,0.3028
0.9129,0.8672,0.815,0.7618,0.6972
