0.1,6.7732,0,0,0
0.2,6.1741,0,0,0
0.3,5.878,0,0,0
0.4,5.8205,0,0,0
0.5,6.0444,0,0,0
0,0,0,0,0
1.3022,1.2478,1.1991,1.1812,1.1688
0.5712,0.682,0.8163,0.9657,1.1829
0.7213,0.6937,0.6691,0.6623,0.6664
1.7102,1.3047,1.0228,0.8131,0.6646
0.1521,0.2361,0.3463,0.4846,0.6853
0.3772,0.4472,0.5191,0.5953,0.6734
1.3631,1.0138,0.7861,0.6081,0.4959
0.5759,0.5488,0.5192,0.5102,0.5071
