0.1,6.2582,0,0,0
0.2,5.8469,0,0,0
0.3,5.6302,0,0,0
0.4,5.6212,0,0,0
0.5,5.77,0,0,0
0,0,0,0,0
1.283,1.2779,1.2859,1.3095,1.3277
0.3184,0.4291,0.5543,0.6991,0.8894
0.4673,0.5026,0.5352,0.5726,0.6104
1.8812,1.5307,1.2605,1.0738,0.9152
0.1341,0.2044,0.305,0.436,0.6067
0.1995,0.2598,0.3131,0.3568,0.4112
1.1928,0.9106,0.6894,0.5316,0.4082
0.7819,0.7318,0.6868,0.6418,0.6012
