0.1,6.603,0,0,0
0.2,6.0591,0,0,0
0.3,5.7851,0,0,0
0.4,5.7639,0,0,0
0.5,5.9428,0,0,0
0,0,0,0,0
1.3137,1.2772,1.2554,1.2579,1.2685
0.4274,0.5447,0.6774,0.838,1.0357
0.5966,0.6028,0.6076,0.6273,0.6518
1.8433,1.4456,1.1601,0.9594,0.7957
0.1445,0.2191,0.3252,0.4686,0.6524
0.2795,0.3466,0.409,0.4645,0.5362
1.302,0.9762,0.7416,0.576,0.4472
0.696,0.6469,0.6088,0.5722,0.5553
