0.1,5.8081,0,0,0
0.2,5.4849,0,0,0
0.3,5.3426,0,0,0
0.4,5.3298,0,0,0
0.5,5.4703,0,0,0
0,0,0,0,0
1.2295,1.2496,1.2842,1.3139,1.3633
0.2137,0.308,0.4246,0.5609,0.7289
0.3328,0.3845,0.4409,0.4883,0.5524
1.8725,1.5687,1.3304,1.1507,1.0046
0.1104,0.1731,0.2679,0.3865,0.5398
0.1307,0.1781,0.2198,0.2552,0.2854
1.0595,0.8127,0.6172,0.4704,0.3522
0.859,0.8102,0.7576,0.7039,0.6437
