0,4.3087
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.3192,0
1.2507,0
0.2866,0
0.0678,0
0.2833,0
1.1154,0
0.7905,0
0.1952,0
