0,6.0131
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.1568,0
1.1768,0
0.6573,0
0.6647,0
0.6763,0
0.6743,0
0.5017,0
0.5052,0
