0,7.4985,0,0,0,0,0,0,0,0,0
0.1,6.603,0,0,0,0,0,0,0,0,0
0.2,6.0591,0,0,0,0,0,0,0,0,0
0.3,5.7851,0,0,0,0,0,0,0,0,0
0.4,5.7639,0,0,0,0,0,0,0,0,0
0.5,5.9428,0,0,0,0,0,0,0,0,0
0.6,6.3164,0,0,0,0,0,0,0,0,0
0.7,6.9148,0,0,0,0,0,0,0,0,0
0.8,7.8141,0,0,0,0,0,0,0,0,0
0.9,9.0594,0,0,0,0,0,0,0,0,0
1,10.997,0,0,0,0,0,0,0,0,0
1.3489,1.3137,1.2772,1.2554,1.2579,1.2685,1.2876,1.3173,1.3717,1.443,1.5305
0.3327,0.4274,0.5447,0.6774,0.838,1.0357,1.2846,1.6216,2.0638,2.6637,3.5655
0.5877,0.5966,0.6028,0.6076,0.6273,0.6518,0.6819,0.7166,0.7765,0.8457,0.9411
2.3913,1.8433,1.4456,1.1601,0.9594,0.7957,0.6831,0.5885,0.5127,0.4513,0.398
0.0939,0.1445,0.2191,0.3252,0.4686,0.6524,0.8903,1.2223,1.659,2.261,3.1549
0.2197,0.2795,0.3466,0.409,0.4645,0.5362,0.5959,0.6482,0.7033,0.7385,0.7906
1.7771,1.302,0.9762,0.7416,0.576,0.4472,0.3584,0.2801,0.22,0.1646,0.1229
0.7472,0.696,0.6469,0.6088,0.5722,0.5553,0.5346,0.5202,0.5071,0.4916,0.494
