0,7.993,0,0,0,0,0,0,0,0,0
0.1,6.6202,0,0,0,0,0,0,0,0,0
0.2,5.959,0,0,0,0,0,0,0,0,0
0.3,5.6385,0,0,0,0,0,0,0,0,0
0.4,5.5703,0,0,0,0,0,0,0,0,0
0.5,5.7501,0,0,0,0,0,0,0,0,0
0.6,6.1253,0,0,0,0,0,0,0,0,0
0.7,6.7857,0,0,0,0,0,0,0,0,0
0.8,7.6734,0,0,0,0,0,0,0,0,0
0.9,8.9945,0,0,0,0,0,0,0,0,0
1,11.001,0,0,0,0,0,0,0,0,0
1.4028,1.2169,1.0947,1.0044,0.9372,0.8857,0.8393,0.8066,0.7733,0.7214,0.6715
0.7481,0.8141,0.905,1.0229,1.149,1.3293,1.5731,1.8989,2.3192,2.9053,3.7906
1.068,0.896,0.7844,0.7095,0.6484,0.6049,0.5719,0.5439,0.5132,0.4712,0.422
1.9571,1.3257,0.9607,0.6958,0.5292,0.4085,0.3076,0.2356,0.1736,0.1209,0.0718
0.0829,0.135,0.2153,0.3178,0.4378,0.6101,0.8405,1.1616,1.5793,2.1555,3.0401
0.4582,0.5435,0.6293,0.7256,0.8163,0.9101,1.0116,1.1274,1.2477,1.4185,1.6233
1.9378,1.3544,1.0321,0.8143,0.6816,0.6002,0.5462,0.5081,0.4855,0.4882,0.4869
0.3381,0.3346,0.3375,0.3482,0.3708,0.4013,0.4351,0.5036,0.5816,0.7135,0.8949
