0,8.0338,0,0,0,0,0,0,0,0,0
0.1,6.793,0,0,0,0,0,0,0,0,0
0.2,6.1506,0,0,0,0,0,0,0,0,0
0.3,5.8133,0,0,0,0,0,0,0,0,0
0.4,5.7573,0,0,0,0,0,0,0,0,0
0.5,5.8747,0,0,0,0,0,0,0,0,0
0.6,6.3016,0,0,0,0,0,0,0,0,0
0.7,6.9978,0,0,0,0,0,0,0,0,0
0.8,7.8985,0,0,0,0,0,0,0,0,0
0.9,9.1663,0,0,0,0,0,0,0,0,0
1,11.092,0,0,0,0,0,0,0,0,0
1.416,1.2869,1.1921,1.1084,1.0628,1.0322,0.9986,0.992,0.987,0.9692,0.9605
0.6052,0.6948,0.7949,0.931,1.0815,1.2513,1.5222,1.8672,2.3049,2.9003,3.79
0.9242,0.8322,0.7583,0.7038,0.6717,0.6443,0.6327,0.6312,0.6273,0.615,0.5853
2.1775,1.5439,1.1598,0.8692,0.6736,0.5296,0.4182,0.3393,0.264,0.2032,0.1547
0.097,0.1495,0.2287,0.3356,0.4726,0.6392,0.8881,1.228,1.6646,2.2545,3.1652
0.3821,0.4551,0.5314,0.621,0.7071,0.7897,0.8941,0.9966,1.0988,1.2167,1.3449
1.9426,1.3767,1.0463,0.8175,0.6581,0.5442,0.4822,0.4294,0.3843,0.3642,0.3264
0.4892,0.4539,0.4391,0.4268,0.4299,0.4442,0.4655,0.5141,0.5676,0.6432,0.7654
